OID_,id,status,lon,lat,z,requestDate,installDate,roofAccess,notes,name,neighborhood,boroughCode,borough,neighborhoodCode
806,8880,Installed,-73.925156000000001,40.669635900000003,48,1620176061317.000000000000000,1631505600000.000000000000000,true,Omni,,Crown Heights,3,Brooklyn,180
807,8886,Installed,-73.986262699999997,40.719155200000003,35,1620333446758.000000000000000,1620273600000.000000000000000,false,,,Lower East Side,1,Manhattan,137
808,8898,Installed,-73.958107900000002,40.671146000000000,56,1620351849692.000000000000000,1622433600000.000000000000000,true,Omni only,,Crown Heights,3,Brooklyn,180
809,8916,Installed,-73.928897699999993,40.684826800000003,31,1620513093250.000000000000000,1622520000000.000000000000000,true,hub Omni,,Bedford-Stuyvesant,3,Brooklyn,169
810,8920,Installed,-73.946088000000003,40.727539000000000,20,1620609886089.000000000000000,1632715200000.000000000000000,false,,,Greenpoint,3,Brooklyn,123
811,8937,Installed,-73.938112300000000,40.691554800000013,28,1620678365991.000000000000000,1622865600000.000000000000000,true,Omni only,,Bedford-Stuyvesant,3,Brooklyn,169
812,9012,Installed,-73.925120699999994,40.684911600000000,28,1620881182350.000000000000000,1623297600000.000000000000000,true,Omni only,,Bedford-Stuyvesant,3,Brooklyn,169
813,9034,Installed,-74.000747600000011,40.647034900000001,62,1621112665914.000000000000000,1628308800000.000000000000000,true,Omni,,Sunset Park,3,Brooklyn,193
814,9035,Installed,-73.986262699999997,40.719155200000003,35,1621114566933.000000000000000,1621396800000.000000000000000,false,,,Lower East Side,1,Manhattan,137
815,9042,Installed,-73.986314499999992,40.719049299999988,35,1621127692277.000000000000000,1621396800000.000000000000000,false,,,Lower East Side,1,Manhattan,137
816,9044,Installed,-73.930149999999998,40.676008000000003,20,1621189833754.000000000000000,1622865600000.000000000000000,true,,,Crown Heights,3,Brooklyn,180
817,9068,Installed,-73.907559199999994,40.709536100000001,43,1621353546718.000000000000000,1624161600000.000000000000000,true,Omni,,Ridgewood,4,Queens,149
818,9093,Installed,-73.986260700000003,40.719098299999999,35,1621591002240.000000000000000,1622779200000.000000000000000,false,,,Lower East Side,1,Manhattan,137
819,9094,Installed,-73.961917000000000,40.675529999999988,53,1621605401403.000000000000000,1627876800000.000000000000000,true,Omni,,Crown Heights,3,Brooklyn,180
820,9095,Installed,-73.919982099999999,40.693123100000001,29,1621608502716.000000000000000,1627358400000.000000000000000,true,Omni,,Bushwick,4,Brooklyn,157
821,9096,Installed,-73.924276499999991,40.701714799999998,5,1621615040236.000000000000000,1623816000000.000000000000000,true,Omni only,,Bushwick,4,Brooklyn,157
822,9098,Installed,-73.994561599999997,40.717100100000003,35,1621616812114.000000000000000,1591070400000.000000000000000,true,,,Chinatown,1,Manhattan,138
823,9102,Installed,-73.940230099999994,40.674389699999999,46,1621631437513.000000000000000,1625630400000.000000000000000,true,hub Omni + 60G sector,St. Marks,Crown Heights,3,Brooklyn,180
824,9112,Installed,-73.987938499999998,40.713735200000002,28,1621741136308.000000000000000,1623729600000.000000000000000,true,,,Lower East Side,1,Manhattan,137
825,9137,Installed,-73.955205300000003,40.686666799999998,30,1621993785820.000000000000000,1627358400000.000000000000000,true,Omni,,Bedford-Stuyvesant,3,Brooklyn,169
826,9147,Installed,-73.979461999999998,40.674646000000003,37,1622139681081.000000000000000,1623902400000.000000000000000,true,Omni only,,Park Slope,3,Brooklyn,179
827,9169,Installed,-73.986262699999997,40.719155200000003,35,1622238482952.000000000000000,1622779200000.000000000000000,true,,,Lower East Side,1,Manhattan,137
828,9183,Installed,-74.000747600000011,40.647846899999998,61,1622482185312.000000000000000,1623988800000.000000000000000,true,,,Sunset Park,3,Brooklyn,193
829,9201,Installed,-73.942681100000001,40.689893099999999,25,1622657830639.000000000000000,1643346000000.000000000000000,true,,,Bedford-Stuyvesant,3,Brooklyn,169
830,9204,Installed,-73.984548400000008,40.716151699999998,85,1622675508415.000000000000000,1647835200000.000000000000000,false,131-19F,,Lower East Side,1,Manhattan,137
831,9224,Installed,-73.930149999999998,40.676008000000003,5,1622884840054.000000000000000,1622865600000.000000000000000,true,,,Crown Heights,3,Brooklyn,180
832,9229,Installed,-73.938112300000000,40.691554800000013,28,1622916823676.000000000000000,1622865600000.000000000000000,true,,,Bedford-Stuyvesant,3,Brooklyn,169
833,9238,Installed,-73.991479200000001,40.717913099999997,44,1623029267280.000000000000000,1623729600000.000000000000000,true,Omni,,Lower East Side,1,Manhattan,137
834,9243,Installed,-73.929956899999993,40.686715000000000,33,1623078001589.000000000000000,1629432000000.000000000000000,true,Omni,,Bedford-Stuyvesant,3,Brooklyn,169
835,9253,Installed,-73.944105999999991,40.689791399999997,26,1623248779534.000000000000000,1623556800000.000000000000000,true,Omni,,Bedford-Stuyvesant,3,Brooklyn,169
836,9273,Installed,-73.942847899999990,40.689927500000003,25,1623421505698.000000000000000,1623556800000.000000000000000,true,Omni only,,Bedford-Stuyvesant,3,Brooklyn,169
837,9284,Installed,-73.940689300000003,40.676271200000002,35,1623544370746.000000000000000,1623643200000.000000000000000,true,,,Crown Heights,3,Brooklyn,180
838,9295,Installed,-73.983714599999999,40.664684399999999,53,1623705328643.000000000000000,1627099200000.000000000000000,true,,,South Slope,3,Brooklyn,183
839,9304,Installed,-73.957913500000004,40.733258100000000,18,1623854890834.000000000000000,1637989200000.000000000000000,true,Omni,,Greenpoint,3,Brooklyn,123
840,9322,Installed,-73.995424600000007,40.712062600000003,28,1624137489041.000000000000000,1625025600000.000000000000000,true,,,Two Bridges,1,Manhattan,146
841,9332,Installed,-73.960339599999998,40.660741199999997,44,1624309933450.000000000000000,1624248000000.000000000000000,true,,,Prospect-Lefferts Gardens,3,Brooklyn,187
842,9350,Installed,-74.000847199999995,40.647803900000000,61,1624478596794.000000000000000,1633752000000.000000000000000,false,,,Sunset Park,3,Brooklyn,193
843,9358,Installed,-73.910025500000003,40.680226900000001,36,1624587541407.000000000000000,1638507600000.000000000000000,true,Omni only,,Bedford-Stuyvesant,3,Brooklyn,169
844,9376,Installed,-73.926682200000002,40.694520999999988,29,1624924814130.000000000000000,1624852800000.000000000000000,true,,,Bushwick,4,Brooklyn,157
845,9377,Installed,-73.940230099999994,40.674389699999999,46,1624929569652.000000000000000,1625630400000.000000000000000,false,,,Crown Heights,3,Brooklyn,180
846,9395,Installed,-73.951105999999996,40.689587000000003,29,1625094987380.000000000000000,1625025600000.000000000000000,true,,,Bedford-Stuyvesant,3,Brooklyn,169
847,9419,Installed,-73.951105999999996,40.689587000000003,29,1625406291823.000000000000000,1625112000000.000000000000000,true,,,Bedford-Stuyvesant,3,Brooklyn,169
848,9448,Installed,-73.951105999999996,40.689587000000003,29,1625830408508.000000000000000,1625803200000.000000000000000,true,,,Bedford-Stuyvesant,3,Brooklyn,169
849,9450,Installed,-73.996342799999994,40.712038300000003,28,1625872501718.000000000000000,1628913600000.000000000000000,true,Omni,,Two Bridges,1,Manhattan,146
850,9456,Installed,-73.992213599999999,40.718364999999999,31,1626096133333.000000000000000,1629000000000.000000000000000,true,,,Lower East Side,1,Manhattan,137
851,9622,Installed,-73.956271999999998,40.807094599999999,30,1626643592315.000000000000000,1627876800000.000000000000000,true,Omni,,Harlem,1,Manhattan,71
852,9623,Installed,-73.977194799999992,40.782034099999997,38,1626643730786.000000000000000,1637384400000.000000000000000,true,hub Omni,Ilan,Upper West Side,1,Manhattan,83
853,9642,Installed,-73.990433199999998,40.718336600000001,30,1626705590304.000000000000000,1629950400000.000000000000000,true,Omni only,,Lower East Side,1,Manhattan,137
854,9643,Installed,-73.995180199999993,40.660332799999999,30,1626707513185.000000000000000,1634529600000.000000000000000,true,,,Sunset Park,3,Brooklyn,193
855,9697,Installed,-73.934590900000003,40.681426500000001,30,1626784887382.000000000000000,1632542400000.000000000000000,true,Omni,,Bedford-Stuyvesant,3,Brooklyn,169
856,9714,Installed,-74.013073699999993,40.649689700000003,27,1626803836421.000000000000000,1635393600000.000000000000000,false,,,Sunset Park,3,Brooklyn,193
857,9752,Installed,-73.917404800000000,40.687289000000000,30,1626983626343.000000000000000,1634184000000.000000000000000,true,Omni,,Bushwick,4,Brooklyn,157
858,9770,Installed,-73.987433499999995,40.720653599999999,27,1627193611149.000000000000000,1628136000000.000000000000000,true,,,Lower East Side,1,Manhattan,137
859,9771,Installed,-73.917672900000014,40.683475999999999,22,1627219028876.000000000000000,1638507600000.000000000000000,true,Omni,,Bedford-Stuyvesant,3,Brooklyn,169
860,9796,Installed,-73.919982099999999,40.693123100000001,29,1627404792769.000000000000000,1630382400000.000000000000000,false,,,Bushwick,4,Brooklyn,157
861,9811,Installed,-74.000747600000011,40.647846899999998,61,1627506391177.000000000000000,1628481600000.000000000000000,true,,,Sunset Park,3,Brooklyn,193
862,9891,Installed,-73.947118500000002,40.725621199999999,22,1628039768090.000000000000000,1633233600000.000000000000000,true,hub Omni+sectors,Diamond,Greenpoint,3,Brooklyn,123
863,9899,Installed,-73.911627899999999,40.689743999999997,26,1628094482071.000000000000000,1629518400000.000000000000000,true,Omni,,Bushwick,4,Brooklyn,157
864,9901,Installed,-73.985229699999991,40.728063700000000,24,1628100211550.000000000000000,1630382400000.000000000000000,true,Omni,,East Village,1,Manhattan,127
865,9906,Installed,-73.983775299999991,40.729209599999997,23,1628171775598.000000000000000,1628136000000.000000000000000,true,,,East Village,1,Manhattan,127
866,9913,Installed,-73.951105999999996,40.689587000000003,29,1628253310229.000000000000000,1628222400000.000000000000000,false,,,Bedford-Stuyvesant,3,Brooklyn,169
867,9916,Installed,-73.940092300000003,40.674949699999999,43,1628276980197.000000000000000,1629518400000.000000000000000,true,Omni,,Crown Heights,3,Brooklyn,180
868,9926,Installed,-73.945345000000003,40.683560999999997,29,1628522183672.000000000000000,1639544400000.000000000000000,true,Omni,,Bedford-Stuyvesant,3,Brooklyn,169
869,9935,Installed,-73.954279799999995,40.690843699999988,28,1628548730217.000000000000000,1633492800000.000000000000000,true,Omni,,Bedford-Stuyvesant,3,Brooklyn,169
870,9939,Installed,-73.914832799999999,40.694686599999997,20,1628623640198.000000000000000,1630036800000.000000000000000,false,Omni,,Bushwick,4,Brooklyn,157
871,9948,Installed,-73.927359600000003,40.685703699999998,26,1628721735370.000000000000000,1630382400000.000000000000000,true,Omni only,,Bedford-Stuyvesant,3,Brooklyn,169
872,9964,Installed,-73.917221099999992,40.699545999999998,24,1628942483182.000000000000000,1629777600000.000000000000000,true,Omni only,,Bushwick,4,Brooklyn,157
873,9977,Installed,-73.998688700000002,40.715851600000001,32,1629035680729.000000000000000,1630209600000.000000000000000,true,Omni,,Chinatown,1,Manhattan,138
874,9978,Installed,-73.944669500000003,40.690075200000003,27,1629039894805.000000000000000,1642827600000.000000000000000,true,Omni,,Bedford-Stuyvesant,3,Brooklyn,169
875,10002,Installed,-73.952904500000002,40.684615899999997,27,1629246165104.000000000000000,1629864000000.000000000000000,false,,,Bedford-Stuyvesant,3,Brooklyn,169
876,10016,Installed,-73.913507899999999,40.691688900000003,21,1629417354680.000000000000000,1633752000000.000000000000000,true,,,Bushwick,4,Brooklyn,157
877,10026,Installed,-73.962722700000000,40.662097400000000,47,1629622324980.000000000000000,1632974400000.000000000000000,true,,,Prospect-Lefferts Gardens,3,Brooklyn,187
878,10027,Installed,-73.999159100000000,40.658624499999988,17,1629639397705.000000000000000,1631937600000.000000000000000,true,Omni,,Sunset Park,3,Brooklyn,193
879,10043,Installed,-73.915573899999998,40.705920900000002,32,1629807020293.000000000000000,1630296000000.000000000000000,true,Omni only,,Ridgewood,4,Queens,149
880,10047,Installed,-73.992108900000005,40.713335600000001,33,1629823196382.000000000000000,1631678400000.000000000000000,true,,,Chinatown,1,Manhattan,138
881,10057,Installed,-73.954557600000001,40.807817000000000,27,1629920061652.000000000000000,1631160000000.000000000000000,true,Omni,,Harlem,1,Manhattan,71
882,10059,Installed,-73.911627899999999,40.689743999999997,5,1629929408274.000000000000000,1630382400000.000000000000000,true,,,Bushwick,4,Brooklyn,157
883,10063,Installed,-73.992024999999998,40.714089199999997,29,1629994223037.000000000000000,1636779600000.000000000000000,true,Omni,,Chinatown,1,Manhattan,138
884,10072,Installed,-74.017508499999991,40.646492100000003,24,1630082825874.000000000000000,1632974400000.000000000000000,true,Omni,,Sunset Park,3,Brooklyn,193
885,10075,Installed,-73.987754899999999,40.724831000000002,37,1630101220198.000000000000000,1630123200000.000000000000000,false,SXTsq solo,,East Village,1,Manhattan,127
886,10109,Installed,-73.905862900000002,40.700778999999997,35,1630526590604.000000000000000,1631246400000.000000000000000,true,Omni only,,Ridgewood,4,Queens,149
887,10110,Installed,-73.992108900000005,40.713335600000001,33,1630531697785.000000000000000,1631678400000.000000000000000,true,,,Chinatown,1,Manhattan,138
888,10112,Installed,-73.952215699999996,40.686217999999997,28,1630545777166.000000000000000,1632628800000.000000000000000,true,Omni,,Bedford-Stuyvesant,3,Brooklyn,169
889,10115,Installed,-73.950558200000003,40.675071099999997,42,1630601363951.000000000000000,1635912000000.000000000000000,true,Omni,,Crown Heights,3,Brooklyn,180
890,10122,Installed,-73.980035099999995,40.729207000000002,21,1630612169362.000000000000000,1631160000000.000000000000000,true,,,East Village,1,Manhattan,127
891,10123,Installed,-73.962722700000000,40.662097400000000,47,1630615113264.000000000000000,1632628800000.000000000000000,true,,,Prospect-Lefferts Gardens,3,Brooklyn,187
892,10126,Installed,-73.998688799999996,40.712525999999997,26,1630627353036.000000000000000,1631419200000.000000000000000,true,,,Civic Center,1,Manhattan,140
893,10130,Installed,-73.918189999999996,40.681913999999999,25,1630691464251.000000000000000,1630814400000.000000000000000,true,Omni,,Bedford-Stuyvesant,3,Brooklyn,169
894,10139,Installed,-73.994274300000001,40.712548300000002,27,1630783779200.000000000000000,1631937600000.000000000000000,true,Omni,,Two Bridges,1,Manhattan,146
895,10151,Installed,-73.940230099999994,40.674389699999999,46,1630932412739.000000000000000,1632542400000.000000000000000,true,,,Crown Heights,3,Brooklyn,180
896,10161,Installed,-73.940230099999994,40.674389699999999,46,1631018075834.000000000000000,1632542400000.000000000000000,true,,,Crown Heights,3,Brooklyn,180
897,10162,Installed,-73.995060100000003,40.713863199999999,29,1631024425749.000000000000000,1632110400000.000000000000000,false,,,Chinatown,1,Manhattan,138
898,10166,Installed,-73.989545399999997,40.723926700000000,29,1631056022988.000000000000000,1631419200000.000000000000000,true,,,East Village,1,Manhattan,127
899,10167,Installed,-73.936339099999998,40.696970299999997,32,1631062489829.000000000000000,1632110400000.000000000000000,true,,,Bedford-Stuyvesant,3,Brooklyn,169
900,10174,Installed,-73.940184099999996,40.676121999999999,33,1631213402796.000000000000000,1634702400000.000000000000000,true,,,Crown Heights,3,Brooklyn,180
901,10175,Installed,-73.940230099999994,40.674389699999999,46,1631215863550.000000000000000,1632542400000.000000000000000,false,,,Crown Heights,3,Brooklyn,180
902,10179,Installed,-73.960339599999998,40.660741199999997,44,1631233790471.000000000000000,1634097600000.000000000000000,true,,,Prospect-Lefferts Gardens,3,Brooklyn,187
903,10181,Installed,-74.000815000000003,40.647826299999998,61,1631307625659.000000000000000,1633752000000.000000000000000,true,,,Sunset Park,3,Brooklyn,193
